Date,Cell ID,Node Count,Degree,Segment Length,Fragment Length,Fragment Diameter,Graph Density,Graph Efficiency,Clustering Coefficient,Node Diffusivity,Segment Diffusivity,Fragment Diffusivity,Node Diffusivity Std,Segment Diffusivity Std,Fragment Diffusivity Std,Fusion Rate,Fission Rate,TMRM Intensity,Optical Flow (fg)
20240729,533,1116.3,1.3647498513633542,0.8694219498470522,1.6682498671547277,1.299871058499013,0.3133080065590868,0.8021245040700272,0.0764884386600047,0.0023530231963595,0.0018590657191458,0.0025479684027389,0.0020718682676594,0.0018803115823408,0.0026903574136114,0.0040310174668206,0.0038875592000393,427.62894949069937,1.7875407934188845
20240729,1116,,,,,,,,,,,,,,,,,,
20240729,277,3042.15,1.5619397016175158,0.941978447915278,2.55792824940634,1.7861627866017866,0.2781303729004571,0.7399735822396941,0.0871632383918479,0.0015968928898627,0.000968747323179,0.0010000846828264,0.0010443063942695,0.0007073287346846,0.0007207082176117,0.0030715584424385,0.0031863406541135,671.0393947902044,1.6172513961791992
20240729,1139,,,,,,,,,,,,,,,,,,
20240729,855,3233.85,1.674542274611627,0.9318526323014708,3.3182974157434275,2.0022617299728087,0.2527132159614778,0.7039295928644959,0.0552538066716788,0.001085029783031,0.0006305882403407,0.000742708923977,0.0007702841555254,0.0005026147222373,0.0006872208954684,0.0028051841335681,0.0024973466809055,856.1625868128779,1.342145562171936
20240729,251,3697.7,1.5789848806081896,0.9743509312680456,2.811783780670583,1.8850618142147304,0.275319322081321,0.7156228452527533,0.0712840148164254,0.0015617125492975,0.0010052376950593,0.0010204679739021,0.0010348014713324,0.0007416870182337,0.0008921171947093,0.0029525895687433,0.0033110061164823,697.3234397376698,1.7419439554214478
20240729,618,3026.05,1.6081073070775456,0.9599343107592856,2.971754003354325,1.994616164541295,0.2670078675469541,0.7384680272816105,0.0597027178768577,0.0012346419544539,0.0007458616161848,0.0008357024254484,0.0009129967853438,0.000564887893738,0.0010241137845914,0.0035480002213543,0.0035706305721228,623.1260086226459,1.4330122470855713
20240729,423,452.3,1.1915204288905832,0.8262809942817286,1.158554890116707,1.0100880607229763,0.3414603174603174,0.8719284220854295,0.0659999999999999,0.0040465651354413,0.0034189309077264,0.0044726759984918,0.0034088395428144,0.0035250163395349,0.0038842142337253,0.0048590049647089,0.00314546709988,526.8471353576554,1.7985013723373413
20240729,265,3023.7,1.4749426256441445,0.979502579627114,2.264873505689842,1.6910893683855317,0.3049254826347801,0.7734201304694664,0.0773636174303615,0.0019019868086946,0.0011176857066246,0.0013110658098514,0.0013181192173405,0.0008725868625483,0.0011296297539347,0.0032811191291024,0.0033429789509574,559.3570084659574,1.900830626487732
20240729,519,2526.85,1.6709743026264898,0.9332979163252556,3.231492085051075,1.95838034405251,0.2487066894819319,0.6969756635762367,0.0689554492429463,0.0014708588875458,0.0008553782041472,0.0011011784013808,0.0010364566879409,0.0006354630360889,0.0008301368970589,0.0029584148805877,0.0026118315133859,820.9421361120155,1.8095760345458984
20240729,621,2963.45,1.690940852203727,0.9565488000455524,3.4119907945322003,2.156577971149825,0.2543490581154769,0.6891651323783226,0.071679439036323,0.0015573319983106,0.0010267034538837,0.0013073516267827,0.0009584822045605,0.0008229616786275,0.0012424135159484,0.0020954600324373,0.0024836090834765,602.6538050695767,2.2080438137054443
20240729,451,2914.55,1.5151964503973854,0.930847352396642,2.4157219128613017,1.7116181238753485,0.2751368632719832,0.7347740157946323,0.0586219292946262,0.0015209605284489,0.0009246652176104,0.0010552362592113,0.0010394204650594,0.0007200419606995,0.0008173004260763,0.0041756362019307,0.0031072409426793,605.2190907427735,1.6849910020828247
20240729,667,1800.0,1.662620392119838,0.9796231406729248,3.3569853949168373,2.1239824648256653,0.2513761621032976,0.6865458643326117,0.0647241308284352,0.0009752365781228,0.0005810181446627,0.0006359688903179,0.0006336279152257,0.0004192000458015,0.0006145829746035,0.0035239742946487,0.0029354066563986,692.2350897487036,1.2379289865493774
20240729,884,921.85,1.5262181102059345,1.0640558710032653,2.6917945218373496,1.9118822814339744,0.2788287379814692,0.6764137006174482,0.0814201287766204,0.0014046837763727,0.0009018048231221,0.0009846394184885,0.0011211851278575,0.0007080198265219,0.0009163010092734,0.0025568037114023,0.0033417210613959,389.1107319791925,2.2231242656707764
20240729,118,2596.65,1.481305687065134,0.9331993598776456,2.271326494646502,1.6753606906728855,0.2881545740533151,0.7658420224892473,0.0555822531608442,0.0014264269658503,0.0009155268995485,0.000914926589325,0.0008925211480421,0.0006815290282458,0.0007991889235379,0.0031225639662367,0.003715676974448,568.6358362545766,1.725335955619812
20240729,727,2631.9,1.5481810121690427,0.9326647285877222,2.553661684446697,1.8260827688225207,0.2880392146502316,0.762930032154062,0.0689512858680066,0.0017121560036155,0.0009687240823199,0.001055333576939,0.0011160302610562,0.000736027123259,0.0009097726418011,0.0040415898586159,0.0041057464401773,599.9077260306126,2.1505751609802246
20240729,1130,,,,,,,,,,,,,,,,,,
20240729,532,1537.85,1.4196581714898289,0.9047591285145822,1.9248136486737064,1.4589565493159529,0.305850273956242,0.8105470593561891,0.0912712969292699,0.0023573425891375,0.0014590544557507,0.0014977337815604,0.0016839108158136,0.0009774258667326,0.0010646850648269,0.0026489202664211,0.0027051443153615,406.7427542550787,2.351046323776245
20240729,589,2632.75,1.4940206313104016,0.9158109119687994,2.474816617955877,1.7442640153313271,0.2803993543538768,0.7343522849011096,0.0599056595164692,0.0020343210027526,0.001338838683293,0.0010523261124914,0.0060641326090698,0.0037705564697467,0.0006442020173277,0.0063647660395857,0.0028336475382435,509.15389888785126,1.7987490892410278
20240729,1181,,,,,,,,,,,,,,,,,,
20240729,413,2706.75,1.652090563011424,0.9512861089051414,3.31297762750065,2.1362848202491924,0.2554632853661018,0.691075313075647,0.056663446485594,0.0012098441294417,0.0006996842902831,0.0008692749586613,0.0007428313047659,0.0005663277266676,0.0007751854012528,0.0034464039268192,0.0030979784142674,643.0126583028579,1.5957683324813845
20240729,1054,,,,,,,,,,,,,,,,,,
20240729,494,2935.85,1.5847635272406568,0.9919169335421388,2.9017084770189028,1.976753836395993,0.276037311296801,0.701362538458892,0.0699669316390705,0.0014660062264378,0.000881522678538,0.0011084028245727,0.00093780592175,0.0005961631993211,0.0008722821432099,0.0029265855555774,0.0034320428406269,609.432602421057,1.924015760421753
20240729,960,3066.3,1.6827708133435142,0.9959150859472584,3.699285596145867,2.3443478599113505,0.2379189425947644,0.6401543189247092,0.0571374545281615,,,,,,,,,689.221157727797,2.6041924953460693
20240729,631,2226.55,1.6377146676276346,0.9279924163061124,2.9266488739938445,1.8929625184385928,0.2603488109833314,0.7264270766976155,0.0685260070593098,0.0014204058723921,0.0008194650322249,0.0009480870316113,0.0009370266996047,0.0005601998195147,0.0007576210067674,0.0026116984006688,0.0027907387364885,549.9950968727073,1.7077559232711792
20240729,504,2519.0,1.4110360161963889,0.9375513521214244,1.9603701023954083,1.530946655451227,0.3097788516798719,0.811888080076281,0.054577977087285,0.0018083622444929,0.0011741942858578,0.0013100361996941,0.0011226445948921,0.0008747338587821,0.0010635661002058,0.0038309804394363,0.0043568740427634,488.0862628255181,1.87596595287323
20240729,1277,,,,,,,,,,,,,,,,,,
20240729,756,2384.2,1.7092420760471,0.9979135528355428,3.766522615225582,2.3571132988358188,0.257609339278406,0.6872731727177217,0.0705398425876029,0.0010198164259103,0.0006130244735198,0.0006574545044119,0.0006340770654291,0.000404544129197,0.0005218268505771,0.0030605319218551,0.0029491960019862,537.9823760896189,1.6211096048355105
20240729,264,2810.2,1.4988833038823652,0.9138049354555492,2.258994459688594,1.5859962917403552,0.28578298202564,0.751681451135123,0.0643577608451895,0.0017211289554322,0.0010700924318817,0.0010912170369336,0.0011759544393486,0.0007407044354973,0.0007894582981185,0.0028848305131631,0.0033554946956035,716.2940770956558,1.616729497909546
20240729,1289,,,,,,,,,,,,,,,,,,
20240729,796,2063.75,1.6278001313427377,0.93205341845028,3.0223434014114363,1.95189005105086,0.2778517828182126,0.7418240996198289,0.0605313724678166,0.0013287359895516,0.0007688588145295,0.0010196910133038,0.0008627585130907,0.0005402634913196,0.0006609271249768,0.0022689100721838,0.0025747084930922,645.84994206497,1.827955722808838
20240729,808,2165.85,1.6837081463276196,0.9773655560025212,3.503951814439562,2.1575372130782515,0.2485484836426955,0.6733193514928477,0.0687204981691109,0.0011907954084736,0.0007171130301783,0.0008331452668165,0.0009269351502328,0.000583148370137,0.0008050964420161,0.0028077571586977,0.0023724416824329,574.3185884672445,1.715789556503296
20240729,1137,,,,,,,,,,,,,,,,,,
20240729,900,,,,,,,,,,,,,,,,,,
20240729,192,4167.3,1.7267449663275372,1.011984203520458,4.092810481714417,2.4403168200620127,0.2459774612798247,0.6426275905513739,0.0694888219627305,0.0012699103376007,0.000781887895784,0.0008598086505697,0.0008703175468005,0.0005541780086426,0.000660170153177,0.0027687238580123,0.0027280224679347,802.2952633162328,1.9052842855453491
20240729,1161,,,,,,,,,,,,,,,,,,
20240729,338,1343.8,1.373748814672514,0.917318756515026,1.7361885504331214,1.3888585672846343,0.3299898479856336,0.8404541917299577,0.0873639397644938,0.0027836580111293,0.0021288327916877,0.0021743106767256,0.0021085378795225,0.001681464812424,0.0020066193029176,0.0050213467030769,0.0031033939700483,440.51071184633577,1.8904093503952024
20240729,1188,,,,,,,,,,,,,,,,,,
20240729,825,2015.95,1.540124744278672,0.9343910896571735,2.400259880305053,1.7529056298471717,0.3053487571372127,0.8024777373985609,0.0790348893285908,0.0012849530039956,0.0007719493396158,0.0006871839074559,0.000870304094809,0.0004478561085988,0.0004854787331339,0.0039679586800942,0.003143853310234,896.6390076884386,1.2893749475479126
20240729,1087,,,,,,,,,,,,,,,,,,
20240729,1092,,,,,,,,,,,,,,,,,,
20240729,584,2440.6,1.785981658872109,1.009537609859403,4.394600040256901,2.556858406018546,0.2476977520748185,0.6560269405903498,0.0657445641546417,0.0009144188472763,0.0005922209103882,0.0005414764382393,0.0007351378360878,0.000485482400719,0.0004635436599048,0.0019443085242578,0.0020218828863906,737.4261395348838,1.4432052373886108
20240729,65,3266.9,1.5150712091471306,0.9438073048700988,2.457972349749918,1.7710402650317134,0.2772832910938928,0.7395992275501684,0.0527076372619528,0.0014795165452577,0.0009101071853339,0.0009831274379668,0.0009499588442221,0.000670430771412,0.0007963447097335,0.0042350759497658,0.0045259029403086,551.4765414717592,1.6476061344146729
20240729,1104,,,,,,,,,,,,,,,,,,
20240729,200,2780.6,1.4665901558288614,0.9164309466409092,2.167063825850372,1.5848931883013757,0.2846229305056499,0.769375740593315,0.0571548200139527,0.0017235381706668,0.0010018407677452,0.0010822115762466,0.0010676236315041,0.0006936108716808,0.0008885660574251,0.0043209669964978,0.0043027445533073,823.2275400896976,1.8432319164276123
20240729,169,2432.25,1.57597003194825,0.8983535972855747,2.577910445474205,1.7855585324586871,0.2731332147939818,0.7469649649490198,0.0665478533884345,0.0011387732627354,0.000704738972482,0.0006736458622312,0.0007148987722355,0.0005507157821831,0.0005792960358241,0.0035206919644701,0.003276431670518,561.9912568715644,1.4390859603881836
20240729,1125,,,,,,,,,,,,,,,,,,
20240729,1107,,,,,,,,,,,,,,,,,,
20240729,1005,,,,,,,,,,,,,,,,,,
20240729,374,2295.7,1.4809346884452872,0.8947278548854417,2.0931749088878937,1.52718571545606,0.3015607994746091,0.7910730802607311,0.0680783168417842,0.0018233118256371,0.0012451711197171,0.0011123125830364,0.0012007349822817,0.000922433118332,0.00079336418314,0.0027801536503659,0.002991882849216,579.0182814511855,1.6879843473434448
20240729,68,2881.85,1.5681796550771088,0.9304808611426064,2.598093876020808,1.7667336473187196,0.2803647839703564,0.7327310107450019,0.0632769833890273,0.0014913706452287,0.0009818124925112,0.0013481379036033,0.0010618180045401,0.0008511571399146,0.0010514118082388,0.0032761464476177,0.0034473309078506,689.5181725093363,1.6496881246566772
20240729,989,,,,,,,,,,,,,,,,,,
20240729,1228,,,,,,,,,,,,,,,,,,
20240729,578,1794.55,1.465556221859896,0.8946062308514169,2.0496465964395494,1.534553017922939,0.3024943651954353,0.8177819352123274,0.078803803727352,0.001803481478198,0.0013183554641231,0.0012390060243287,0.0013933355376898,0.0009918148813684,0.0010645169131212,0.0032802689688849,0.0024736387117224,497.08830625539593,1.6549447774887085
20240729,672,2724.3,1.540024619951514,0.9089507911795238,2.407172667674529,1.660978268354367,0.2841366484100522,0.7611216247437298,0.0703525897163595,0.001665494656877,0.0010707649417058,0.0010263297101127,0.001041031967199,0.0007999248167128,0.0008300848985674,0.0035033562061499,0.0030182641265838,653.6276108189332,1.848616361618042
20240729,302,2729.35,1.5522416314379988,0.9420939287784252,2.6055566061798325,1.7465862528833125,0.2618378741480083,0.7064962752328484,0.066377668525836,0.0016233323489973,0.0009428297837075,0.0012610319123364,0.0012074599024587,0.0006776306113935,0.0008676052288849,0.0032194297162011,0.0027119870746196,648.0425115816312,1.6585350036621094
20240729,58,3228.55,1.5854539751994403,0.990364378264264,3.0150553802751068,2.022936823918269,0.2772624525845212,0.7198680239732463,0.0633431065020886,0.0012075711639729,0.000742738471934,0.0007928149968987,0.0008055116159888,0.0004961090016716,0.0006189614965565,0.0038162444771016,0.0032585421443268,589.232842245396,1.6898391246795654
20240729,658,2357.95,1.6627659887948767,0.9442690328020024,3.3105239106747444,2.055602540037113,0.2441540141248796,0.6871858280391684,0.0546322060734209,0.0015658062270827,0.0010862918922788,0.001239839845256,0.001035590853749,0.0009547879232187,0.0012094090705449,0.0033321960691288,0.0025981318824441,667.6420984254015,2.130063772201538
20240729,990,,,,,,,,,,,,,,,,,,
20240729,204,2551.1,1.6189007170991008,1.0089238686529216,3.1801062251285823,2.053172020482549,0.2672077246758694,0.6910743057040086,0.0533440818596739,0.0011196822336901,0.0006043196968147,0.000724199495131,0.0009554544597988,0.0004982404584135,0.0006192194067634,0.0025143057083198,0.0027821490846465,533.615791020521,1.332851767539978
20240729,1023,,,,,,,,,,,,,,,,,,
20240729,950,2464.1,1.5482895058603017,0.934762983682626,2.525910975956257,1.752523235358136,0.2656330206750845,0.728603953937752,0.0620485635925017,0.0014847225097026,0.0009504980940051,0.001117418983631,0.0010336105200146,0.0008399314923533,0.0010603094778527,0.0032713926508882,0.0029321030754115,502.8132475523627,1.6523752212524414
20240729,579,3190.35,1.676366612327459,1.0303236394608164,3.643770300549906,2.3180534687113084,0.2419289913709048,0.6601285169181517,0.0668436324340455,0.0010132911438958,0.0005955955228368,0.0006678352232083,0.0007128512042571,0.0004879869829845,0.0006257906043086,0.0027131852991598,0.0027142690423302,539.8165528521466,1.450626015663147
20240729,657,102.4,1.5295173903531434,0.9991689556779432,2.646063462743219,1.9147010659271817,0.2583874458874459,0.7012933926890265,0.0293181818181818,0.0032350129039614,0.000403288624555,0.000229737078637,0.0068888097128193,0.0001609420091994,,0.0,0.0021978021978021,629.2499839589348,3.20265531539917
20240729,1070,,,,,,,,,,,,,,,,,,
20240729,661,1556.65,1.6553727496918875,0.9667259235056168,3.3123978324558423,2.1465451308191503,0.2657297269581218,0.6912129622798486,0.0632948780495401,0.0013596172785233,0.0008027960986831,0.0008644148730432,0.0008785846456196,0.0006451804186089,0.0006280700360408,0.0034664901006111,0.0025930710634119,522.0523929993365,2.0066537857055664
20240729,1219,,,,,,,,,,,,,,,,,,
20240729,514,1744.65,1.7230104283766403,0.899678802209953,3.4411152957471343,1.9847720023103217,0.242513663936333,0.6832732096063695,0.0679093972877065,0.0015619795478141,0.000907888710312,0.0010802911536772,0.0011402632702763,0.0007937741999082,0.0011277511886814,0.0025610257715553,0.0024242436404752,535.2830683781782,2.5033462047576904
20240729,597,2393.4,1.5907113647616704,0.9762302722395108,2.919087503107048,1.984659516068617,0.2687029881138244,0.7313685148660665,0.055191069209907,0.001353871828227,0.0008035840052062,0.0009646954516547,0.0009376359139433,0.0005856605440693,0.0008483814386071,0.0029516570230979,0.0032576690689222,640.0658292127777,1.7845267057418823
20240729,392,2126.7,1.5595889137445844,0.9334070162084858,2.5768914491211365,1.7711620422389922,0.2758161323812684,0.7425295914681411,0.0704605096478689,0.0017581109437394,0.0011690388783417,0.001329259567117,0.0010890962366002,0.0007895267421536,0.0009675138384782,0.0030268516849219,0.0029953509261128,713.2536118502748,2.0826528072357178
20240729,359,3129.05,1.604478016076568,0.921756594984214,2.764238440472147,1.798350227803048,0.2867134286355443,0.7502254682376799,0.0743581676221733,0.0017538509370789,0.0010925059300298,0.0012416421730701,0.0011044422116318,0.00081450657064,0.00102521315752,0.0033679680973165,0.0036184355060591,777.9969401041667,2.036849021911621
20240729,48,2152.0,1.5858348396163546,0.9351468405736536,2.668501995180544,1.831778042855145,0.2818003099400491,0.7421110205361433,0.0721361865148793,0.0012289667156373,0.0007870078461285,0.0009911513968345,0.0008800963515242,0.0006201032672109,0.0007931859923424,0.0038452600603237,0.0038460340716889,565.2245166835007,1.569161295890808
20240729,773,3247.65,1.7704847495128082,0.9596097814622864,4.148338732772999,2.443439598512114,0.2454405438767914,0.6704679692860651,0.0737258448288728,0.0010300268539874,0.0006355042999396,0.0006909440505077,0.0006033569534715,0.0004430035431733,0.0006445649616281,0.0024359619881403,0.0023982239814181,651.4953349841151,1.6134642362594604
20240729,269,2127.1,1.5172460912404806,0.9229015685396288,2.367829222001253,1.66468493993488,0.2863171027725634,0.747258730808261,0.0619652330975855,0.0015088627784831,0.0008819678178393,0.0010131513180319,0.0009568595256662,0.0006570012616575,0.000838582064913,0.0036926569569793,0.0034764796718589,625.3956228230817,1.6561975479125977
20240729,758,3215.3,1.6962950120051523,0.9533026041887732,3.60492109664395,2.082382894074433,0.2398375271638123,0.665114575385428,0.066085308110348,0.0012156866451933,0.000766871713005,0.0008913231771923,0.0007761158430937,0.000513571586842,0.0005991827582238,0.0030139090828947,0.002625597768551,601.1158417804852,1.864146113395691
20240729,1261,,,,,,,,,,,,,,,,,,
20240729,508,2474.85,1.579668831286312,0.9495092544572928,2.7114210196420654,1.8182374489786493,0.2773143901529589,0.7163990830258684,0.068012318051153,0.0016975855593008,0.0011067658762634,0.0011671052665796,0.0010552947679053,0.0007667871493825,0.0008574824015208,0.0035624549706686,0.0022663801261217,627.8606266231047,1.935344696044922
20240729,60,1531.05,1.3809745925569756,0.9042153081961048,1.7448797016759072,1.34189938781082,0.3166090107308782,0.791892525335111,0.0641380040127562,0.0019425678146431,0.0012787400766604,0.0014115117699275,0.0015695996481263,0.0009883194558744,0.0010121275135885,0.0028538802940823,0.0023248714878587,477.0429756168784,1.5237987041473389
20240729,605,1745.2,1.6693194881127815,0.969876681854774,3.300508026471468,2.09829935313392,0.2551671724126446,0.6833637131676444,0.0599347797821417,0.0012264261990324,0.0008008899311043,0.0006589793459942,0.0008152471363325,0.0005254809531447,0.000574699535719,0.0023316513151933,0.0030048301455918,716.1905914337924,1.715606451034546
20240729,831,1455.1,1.307162256628864,0.8846042147969577,1.5639893654626935,1.2699935199590469,0.322683752722468,0.8399210320798871,0.0607662245461952,0.0034290511716183,0.0020179658314491,0.0023059054746126,0.0024396000123678,0.0015686540651756,0.001934450597688,0.0032491912876942,0.0041172783171878,485.5197955064069,2.270207643508911
20240729,1075,,,,,,,,,,,,,,,,,,
20240729,213,2157.5,1.669749580605369,0.9836047299861213,3.495178698667001,2.262678140852921,0.2542302295305885,0.6859943488364837,0.0606443342600882,0.0010574191201628,0.0006158162208726,0.0005959782999988,0.0007543176269263,0.0004218176121746,0.0004795758510144,0.0024535945622784,0.0032474168502082,571.2357637864937,1.5389894247055054
20240729,736,4027.45,1.6916664145225682,0.9514409908252432,3.589952316789119,2.227062361194552,0.259840192780468,0.6978495466781308,0.0555201938370318,0.0013812108859885,0.0008426902232429,0.0007721486033719,0.0008196730183574,0.0005931682228101,0.0006922092402489,0.003431589255428,0.0031765114831735,763.1758795167212,1.864648938179016
20240729,316,2988.1,1.6323500582233688,0.9392894675905176,3.088077660252541,2.000388689300784,0.2642940172085719,0.7095338754225533,0.0586317993415677,0.0015831475618778,0.0008895480395588,0.0009811799271583,0.001036369257981,0.0006162750163618,0.0008179241750614,0.0028828142080562,0.0033646156801092,705.0709268711323,1.9442678689956665
20240729,553,1522.1,1.4774407165227823,0.8817377576207936,2.047172531397732,1.4619599887570605,0.3045254514907379,0.7910439248163672,0.0768968435259554,0.0028648731944095,0.0027945992437966,0.0025759473599174,0.0064493582467066,0.0057568509308851,0.0030465916518196,0.0032145952723915,0.0038849402295973,440.4216856712212,1.7479568719863892
20240729,64,2391.65,1.705132822261109,0.9417504108796642,3.591919186749036,2.2163112012645865,0.2488780114131567,0.6686966788201513,0.061527798166481,0.0009825155581364,0.0006376419591102,0.0007147523719451,0.0006035049827726,0.0004857392770563,0.0005801070097875,0.0022228841069006,0.003144219401211,669.9319641916799,1.4655319452285769
20240729,208,3403.8,1.6856421612323185,0.9637875677126972,3.4297682372006504,2.077327598224987,0.2568621089035755,0.6745585708000867,0.0693129273624045,0.0011291620642157,0.0007257752454085,0.0008674349598803,0.0007685330435452,0.0006683034027512,0.0009333086575069,0.0034526412262429,0.0024841256794946,828.9795078660751,1.3773571252822876
20240729,66,3956.05,1.6155012292177358,0.9676252489905623,3.0808779313260275,2.0209931580545653,0.2587154295010513,0.7060869139844267,0.0621084459980834,0.0014637105046322,0.0008706935214336,0.0008099002869693,0.0008432155022919,0.0005472255409252,0.0005392538198517,0.003072372956774,0.0039911949654457,565.1440579478361,1.910905361175537
20240729,1258,,,,,,,,,,,,,,,,,,
20240729,313,2636.0,1.59400724094803,0.9622070646468114,2.8539242518087304,1.910326649706652,0.2762299574272842,0.7120553455741214,0.0580197928318523,0.0012689743556208,0.0008044654978912,0.0007302183709986,0.0008415073097253,0.0006334732137089,0.0005732558656339,0.0037163818916538,0.0036346175993711,558.5012372863582,1.5396385192871094
20240729,751,2384.0,1.39680377627598,0.9134710911828612,1.896321010334682,1.455802607047724,0.3042960610869598,0.7876441199412176,0.0566330324135382,0.0023655895710442,0.0013305620945408,0.0014931277145033,0.0014971492273922,0.0009437394532116,0.0011102495725192,0.0044125756636851,0.0033217647320572,454.1349786513545,2.1635043621063232
20240729,1110,,,,,,,,,,,,,,,,,,
20240729,267,2815.5,1.6995854807392865,1.0066892635287092,3.899665199249629,2.4505956295450684,0.2399519735265853,0.6419330577250912,0.0530823880337408,0.0010950916171543,0.0006281231998901,0.0006011769650653,0.0007401589517436,0.0004378536118291,0.0004406102873938,0.0027016592309591,0.0029325855844571,709.4357761883136,1.8228363990783691
20240729,999,,,,,,,,,,,,,,,,,,
20240729,686,2724.75,1.5115260515174969,0.945871385785491,2.367474779491382,1.676884006024768,0.2873787742435426,0.7575944374971407,0.0684361525864627,0.0014944103970222,0.0009613922781098,0.0011248334869909,0.0009540204925639,0.0006836485087517,0.0008391410631536,0.0036476934997804,0.0037514499738992,609.7202816486339,1.48033344745636
20240729,594,2811.1,1.6662981128328531,0.930674654712918,3.3140885370660267,2.045599370346197,0.242926385661704,0.6716392390026542,0.0599329278680986,0.0024119577413293,0.0043882993932896,0.0012007289111408,0.0091218207394676,0.0192605831725491,0.0007520070044389,0.0041391356302303,0.0021591266351426,561.8245401409661,2.2670302391052246
20240729,1077,,,,,,,,,,,,,,,,,,
20240729,601,1905.4,1.5308646147744638,0.9754063153978718,2.520867954345823,1.8172113812396549,0.283250612136309,0.7330257856233903,0.0612488005214455,0.001322334024837,0.0007804507458036,0.0007925465378433,0.0009225057746997,0.0005022974072569,0.0006480847829067,0.0031351717744657,0.0031581645963826,427.9653663403972,1.513495683670044
20240729,941,3474.0,1.5779062902310077,0.9489858508082968,2.798271503948957,1.915434580989204,0.2682539974128015,0.7233538655588246,0.0612279172587814,0.0014273019836023,0.000857312195741,0.0008827332016084,0.0008790455997941,0.0005928479907663,0.0006373435464022,0.0039494655039509,0.0033930868716423,683.914107440636,2.140503406524658
20240729,737,2088.9,1.536200205420031,0.9428956066668917,2.4814018361225507,1.7625301075228117,0.2864611702082926,0.7567591163537066,0.0779005223961037,0.0017652298040722,0.0012381938461209,0.0016106843798595,0.0011856720765975,0.0010759966263402,0.0014984215458743,0.0035049992894639,0.002976464587073,500.3506734411641,2.267197370529175
20240729,1048,,,,,,,,,,,,,,,,,,
20240729,1050,,,,,,,,,,,,,,,,,,
